period,experiment_runn,measurer,IDLE,tiT,Tmr Svc,ipc1,sys_evt,wifi,esp_timer,ipc0,Heap,Stack,Mbps
120,6931559,376255,104509841,13309820,18,19482,24151,15275675,196212,1837,290608,4152,8.26,98680
121,6989451,379050,105351788,13422252,18,19482,24151,15401343,197993,1837,290608,4152,8.21,98680
122,7045184,382482,106198073,13529487,18,19482,24151,15518732,199525,1837,290608,4152,7.88,98680
123,7101561,385134,107041539,13638441,18,19482,24151,15638023,201093,1837,290608,4152,7.89,98680
124,7161312,388399,107871833,13756239,18,19482,24151,15766850,202976,1837,290608,4152,8.62,98680
125,7222600,391698,108704502,13872544,18,19482,24151,15894338,204600,1837,290608,4152,8.62,98680
126,7279771,394982,109550578,13979579,18,19482,24151,16012942,206141,1837,290608,4152,7.88,98680
127,7340510,398270,110389343,14091765,18,19482,24151,16133853,207743,1837,290608,4152,8.29,98680
128,7399621,400936,111224406,14210945,18,19482,24151,16262753,209224,1837,290608,4152,8.62,98680
129,7454366,404230,112073469,14313375,18,19482,24151,16377771,210867,1837,290608,4152,7.55,98680
130,7514861,407708,117597980,14425675,18,19482,24151,16501208,212366,1837,290608,4152,8.29,98680
131,7575088,410848,118461441,14540884,18,19482,24151,16626750,213990,1837,290608,4152,8.47,98680
132,7638946,413417,119314305,14668109,18,19482,24151,16763017,215661,1837,290608,4152,9.11,98680
133,7692667,416543,115435857,14770892,18,19482,24151,16876331,217175,1837,290608,4152,7.55,98680
134,7753615,419833,116272184,14887667,18,19482,24151,17002308,218767,1837,290608,4152,8.62,98680
135,7809597,423120,117107200,15000869,18,19482,24151,17126482,220484,1837,290608,4152,8.32,98680
136,7868591,425813,117954804,15108182,18,19482,24151,17243129,222164,1837,290608,4152,7.84,98680
137,7919899,429111,118805742,15210013,18,19482,24151,17356902,223683,1837,290608,4152,7.55,98680
138,7981671,432040,119639228,15329520,18,19482,24151,17485950,225280,1837,290608,4152,8.63,98680
139,8043328,435339,120471207,15446636,18,19482,24151,17614899,226947,1837,290608,4152,8.62,98680
140,8102339,438634,121307915,15558879,18,19482,24151,17739577,228626,1837,290608,4152,8.26,98680
141,8161428,441913,122144534,15672436,18,19482,24151,17863435,230193,1837,290608,4152,8.27,98680
142,8219741,445051,122982702,15784861,18,19482,24151,17987128,231875,1837,290608,4152,8.27,98680
143,8279054,447951,123813154,15901362,18,19482,24151,18114962,233682,1837,290608,4152,8.62,98680
144,8332385,451234,124664039,16005033,18,19482,24151,18229311,235350,1837,290608,4152,7.55,98680
145,8391929,454679,125507837,16114801,18,19482,24151,18350753,237084,1837,290608,4152,8.15,98680
146,8457619,457604,126332790,16237557,18,19482,24151,18484390,238760,1837,290608,4152,9.10,98680
147,8511023,460667,127185176,16341078,18,19482,24151,18597011,240141,1837,290608,4152,7.55,98680
148,8573003,464056,128018655,16458302,18,19482,24151,18724038,241670,1837,290608,4152,8.62,98680
149,8632267,467430,128852933,16573088,18,19482,24151,18848496,243154,1837,290608,4152,8.45,98680
150,8685623,470192,129702552,16680077,18,19482,24151,18964732,244719,1837,290608,4152,7.57,98680
151,8745359,473582,130545409,16790112,18,19482,24151,19083045,245943,1837,290608,4152,8.24,98680
152,8808289,476969,131371890,16912607,18,19482,24151,19214807,247221,1837,290608,4152,9.00,98680
153,8854188,480191,132235434,17004296,18,19482,24151,19317612,248795,1837,290608,4152,6.68,98680
154,8921703,483577,133051670,17133732,18,19482,24151,19458069,250276,1837,290608,4152,9.49,98680
155,8978865,487227,133894329,17246305,18,19482,24151,19580805,251807,1837,290608,4152,8.20,98680
156,9034928,490297,134741186,17356519,18,19482,24151,19700715,253402,1837,290608,4152,7.97,98680
157,9087395,493683,135592275,17459750,18,19482,24151,19814771,254941,1837,290608,4152,7.55,98680
158,9147791,497068,136420817,17577674,18,19482,24151,19944181,256617,1837,290608,4152,8.62,98680
159,9210959,500849,137245961,17698984,18,19482,24151,20075558,258197,1837,290608,4152,8.80,98680
160,9271297,503640,138083275,17810895,18,19482,24151,20198308,259799,1837,290608,4152,8.45,98680
161,9323714,507022,138936340,17913667,18,19482,24151,20312521,261477,1837,290608,4152,7.94,98680
162,9386674,510244,139775301,18035708,18,19482,24151,20442497,263081,1837,290608,4152,8.47,98680
163,9446161,513042,140610414,18149851,18,19482,24151,20567575,264693,1837,290608,4152,8.39,98680
164,9506341,516412,141444457,18267652,18,19482,24151,20694404,266306,1837,290608,4152,8.62,98680
165,9559796,519782,148004002,18367544,18,19482,24151,20804444,267858,1837,290608,4152,7.37,98680
166,9621918,522403,143131870,18485657,18,19482,24151,20932048,269461,1837,290608,4152,8.72,98680
167,9679551,525789,143967434,18600143,18,19482,24151,21054306,271091,1837,290608,4152,8.35,98680
168,9735207,528270,144813186,18707672,18,19482,24151,21173034,272788,1837,290608,4152,7.82,98680
169,9794758,531659,145647704,18822943,18,19482,24151,21299461,274435,1837,290608,4152,8.49,98680
170,9856571,534929,146477000,18940321,18,19482,24151,21426485,276001,1837,290608,4152,8.59,98680
171,9909836,537862,147326995,19045090,18,19482,24151,21543712,277864,1837,290608,4152,7.70,98680
172,9963869,541255,148173929,19148607,18,19482,24151,21657224,279392,1837,290608,4152,7.55,98680
173,10028075,544893,148998002,19273176,18,19482,24151,21790816,281166,1837,290608,4152,9.16,98680
174,10087164,547388,149840128,19386103,18,19482,24151,21912516,282907,1837,290608,4152,8.09,98680
175,10148879,550776,150668058,19503208,18,19482,24151,22040281,284511,1837,290608,4152,8.62,98680
176,10207037,554117,151508109,19616386,18,19482,24151,22165061,286297,1837,290608,4152,8.23,98680
177,10265336,556709,152350225,19727826,18,19482,24151,22285681,287795,1837,290608,4152,7.94,98680
178,10326616,559563,153182863,19844598,18,19482,24151,22414610,289384,1837,290608,4152,8.62,98680
179,10378132,563018,154034236,19945212,18,19482,24151,22527916,291070,1837,290608,4152,7.44,98680
period,experiment_runn,measurer,IDLE,tiT,Tmr Svc,ipc1,sys_evt,wifi,esp_timer,ipc0,Heap,Stack,Mbps,main
0,489,1047,4449090,8734,19,19488,24100,704310,3777,1836,290608,4152,0.01,98680
1,6050,11836,4621677,11934,19,19488,24100,718919,5138,1836,290608,4152,0.00,98680
2,6050,14428,5607302,13046,19,19488,24100,731657,6368,1836,290608,4152,0.00,98680
3,23540,17014,6551915,42652,19,19488,24100,775145,7924,1836,290608,4152,1.96,98680
4,61198,20220,8343828,112753,19,19488,24100,855689,9324,1836,290608,4152,5.03,98680
5,188792,23560,8133561,350293,19,19488,24100,1092663,10777,1836,290608,4152,17.23,98680
6,190383,26044,9111185,355653,19,19488,24100,1111403,12246,1836,290608,4152,0.15,98680
7,306028,29082,9817565,577116,19,19488,24100,1332235,13400,1836,290608,4152,16.41,98680
8,307707,32414,10790650,583044,19,19488,24100,1353151,14894,1836,290608,4152,0.21,98680
9,429642,35465,11495111,805425,19,19488,24100,1574994,15984,1836,290608,4152,16.76,98680
10,456091,37994,12407246,863163,19,19488,24100,1644333,17456,1836,290608,4152,4.01,98680
11,460006,41391,13381263,871226,19,19488,24100,1665222,18928,1836,290608,4152,0.31,98680
12,609744,44122,14016654,1148011,19,19488,24100,1936423,20059,1836,290608,4152,20.78,98680
13,621078,47226,14962032,1177979,19,19488,24100,1980379,21648,1836,290608,4152,2.04,98680
14,720769,50264,15701604,1368874,19,19488,24100,2174238,23035,1836,290608,4152,14.27,98680
15,722223,53376,16676215,1374729,19,19488,24100,2194120,24653,1836,290608,4152,0.18,98680
16,845646,56418,17372706,1588998,19,19488,24100,2418549,26081,1836,290608,4152,16.63,98680
17,849925,59543,18333748,1604444,19,19488,24100,2450238,27575,1836,290608,4152,0.97,98680
18,934713,63011,19125731,1752594,19,19488,24100,2608112,28844,1836,290608,4152,11.44,98680
19,991981,66060,19967769,1867015,19,19488,24100,2734359,30257,1836,290608,4152,8.22,98680
20,1066480,69172,20763739,2013153,19,19488,24100,2887167,31686,1836,290608,4152,10.82,98680
21,1114967,72558,23038543,2103815,19,19488,24100,2986143,33145,1836,290608,4152,6.55,98680
22,1195773,75318,22421617,2261217,19,19488,24100,3146454,34361,1836,290608,4152,11.42,98680
23,1214630,78675,23351626,2302825,19,19488,24100,3201301,35852,1836,290608,4152,2.81,98680
24,1288957,81666,24148505,2449920,19,19488,24100,3356085,37317,1836,290608,4152,11.08,98680
25,1368340,85055,24940026,2598521,19,19488,24100,3511192,38583,1836,290608,4152,11.00,98680
26,1421883,87936,25794669,2703842,19,19488,24100,3624046,39986,1836,290608,4152,7.62,98680
27,1475276,90342,26647269,2810242,19,19488,24100,3739570,41500,1836,290608,4152,7.73,98680
28,1538986,93878,27475234,2933373,19,19488,24100,3872948,43111,1836,290608,4152,9.10,98680
29,1596107,96443,28314567,3044376,19,19488,24100,3994926,44725,1836,290608,4152,8.15,98680
30,1656777,99568,29151196,3160922,19,19488,24100,4122946,46351,1836,290608,4152,8.62,98680
31,1715489,102557,29988711,3272369,19,19488,24100,4245139,47931,1836,290608,4152,8.19,98680
32,1771760,105615,30834343,3382030,19,19488,24100,4364294,49515,1836,290608,4152,7.98,98680
33,1832148,108731,31667239,3499454,19,19488,24100,4491027,51170,1836,290608,4152,8.62,98680
34,1885527,111850,32520834,3602868,19,19488,24100,4604615,52859,1836,290608,4152,7.55,98680
35,1945979,114982,33351833,3720809,19,19488,24100,4732350,54481,1836,290608,4152,8.62,98680
36,2007185,118094,34185269,3836917,19,19488,24100,4857225,56046,1836,290608,4152,8.62,98680
37,2063027,120781,35026632,3947388,19,19488,24100,4980319,57584,1836,290608,4152,8.21,98680
38,2119757,123458,35866631,4058149,19,19488,24100,5101582,59255,1836,290608,4152,7.96,98680
39,2180111,126576,36699231,4175852,19,19488,24100,5229345,60756,1836,290608,4152,8.62,98680
40,2234133,129699,37549533,4278083,19,19488,24100,5343058,62551,1836,290608,4152,7.55,98680
41,2287006,132833,38401488,4380257,19,19488,24100,5457026,64181,1836,290608,4152,7.74,98680
42,2351823,135781,39231697,4504933,19,19488,24100,5591277,65566,1836,290608,4152,8.72,98680
43,2412980,138449,40065530,4622846,19,19488,24100,5718744,67119,1836,290608,4152,8.66,98680
44,2470590,140928,40909068,4732051,19,19488,24100,5838454,68673,1836,290608,4152,8.01,98680
45,2531838,144391,41742155,4850337,19,19488,24100,5967220,70264,1836,290608,4152,8.53,98680
46,2587456,147677,42592591,4958752,19,19488,24100,6085310,71803,1836,290608,4152,8.01,98680
47,2645652,150401,43428647,5072461,19,19488,24100,6209632,73118,1836,290608,4152,8.26,98680
48,2698819,153512,44282871,5174687,19,19488,24100,6322158,74582,1836,290608,4152,7.55,98680
49,2760947,156644,45115116,5293321,19,19488,24100,6451121,76225,1836,290608,4152,8.60,98680
50,2823924,159654,45946243,5410720,19,19488,24100,6578885,77954,1836,290608,4152,8.65,98680
51,2884365,162784,46778244,5528776,19,19488,24100,6707670,79391,1836,290608,4152,8.62,98680
52,2939796,165914,47626826,5633407,19,19488,24100,6823126,80901,1836,290608,4152,7.81,98680
53,2998538,168972,48464161,5748352,19,19488,24100,6950074,82557,1836,290608,4152,8.23,98680
54,3059086,172337,51670533,5866989,19,19488,24100,7079202,84086,1836,290608,4152,8.62,98680
55,3110202,175366,52553588,5965470,19,19488,24100,7191819,85635,1836,290608,4152,7.26,98680
56,3169075,178157,50999047,6079402,19,19488,24100,7315106,87072,1836,290608,4152,8.17,98680
57,3235697,180849,51820750,6208094,19,19488,24100,7453269,88578,1836,290608,4152,9.28,98680
58,3290519,183970,52672981,6310506,19,19488,24100,7566640,90303,1836,290608,4152,7.55,98680
59,3352056,187088,53505666,6428915,19,19488,24100,7695082,91802,1836,290608,4152,8.62,98680
60,3411036,190202,54337784,6546238,19,19488,24100,7822371,93513,1836,290608,4152,8.51,98680
61,3466156,193223,55186030,6651873,19,19488,24100,7939845,95083,1836,290608,4152,7.66,98680
62,3520375,196357,56039458,6755989,19,19488,24100,8053377,96448,1836,290608,4152,7.55,98680
63,3582070,199477,56869653,6872775,19,19488,24100,8182751,98131,1836,290608,4152,8.62,98680
64,3641896,202599,57704292,6990919,19,19488,24100,8311023,99580,1836,290608,4152,8.62,98680
65,3699623,205714,58543731,7101663,19,19488,24100,8433833,101234,1836,290608,4152,8.32,98680
66,3762236,209227,59374174,7220738,19,19488,24100,8563106,102879,1836,290608,4152,8.54,98680
67,3817974,211830,60222817,7329147,19,19488,24100,8681024,104370,1836,290608,4152,7.94,98680
68,3871869,214941,61076409,7430802,19,19488,24100,8793686,105954,1836,290608,4152,7.55,98680
69,3933579,218071,61910378,7547925,19,19488,24100,8922483,107462,1836,290608,4152,8.62,98680
70,3994600,221192,62746578,7665084,19,19488,24100,9048389,108938,1836,290608,4152,8.62,98680
71,4055660,224313,63582556,7782394,19,19488,24100,9176669,110372,1836,290608,4152,8.62,98680
72,4113038,227875,64424378,7894689,19,19488,24100,9299543,111814,1836,290608,4152,8.16,98680
73,4170591,230322,65264838,8005152,19,19488,24100,9421764,113585,1836,290608,4152,8.01,98680
74,4231985,233439,66098929,8122208,19,19488,24100,9550218,115102,1836,290608,4152,8.62,98680
75,4285294,236548,66951152,8225205,19,19488,24100,9664894,116742,1836,290608,4152,7.55,98680
76,4341155,239703,70782305,8333922,19,19488,24100,9783899,118446,1836,290608,4152,7.96,98680
77,4405797,243131,68625736,8457228,19,19488,24100,9915282,119913,1836,290608,4152,8.86,98680
78,4468735,246098,69463340,8571375,19,19488,24100,10038689,121539,1836,290608,4152,8.40,98680
79,4525437,248746,70307495,8682638,19,19488,24100,10159714,123228,1836,290608,4152,8.14,98680
80,4584252,251871,71142511,8797307,19,19488,24100,10284373,124757,1836,290608,4152,8.52,98680
81,4639787,254580,71995219,8905971,19,19488,24100,10402144,126336,1836,290608,4152,7.57,98680
82,4701075,257713,72830596,9023426,19,19488,24100,10528880,128043,1836,290608,4152,8.62,98680
83,4755440,260836,73679148,9127644,19,19488,24100,10643005,129546,1836,290608,4152,7.55,98680
84,4814224,263967,74510673,9244717,19,19488,24100,10771638,131199,1836,290608,4152,8.62,98680
85,4874968,267106,75346055,9362311,19,19488,24100,10898975,132826,1836,290608,4152,8.62,98680
86,4932854,270245,76186558,9471021,19,19488,24100,11018962,134340,1836,290608,4152,8.07,98680
87,4990149,272946,80332277,9581900,19,19488,24100,11140005,135956,1836,290608,4152,8.23,98680
88,5049168,275506,77862295,9700528,19,19488,24100,11270213,137425,1836,290608,4152,8.49,98680
89,5104451,278630,78713385,9802633,19,19488,24100,11383454,139218,1836,290608,4152,7.55,98680
90,5165338,281762,79549476,9921208,19,19488,24100,11510847,140761,1836,290608,4152,8.62,98680
91,5227172,284893,80381138,10037681,19,19488,24100,11638785,142244,1836,290608,4152,8.62,98680
92,5288480,288029,81217572,10154900,19,19488,24100,11764120,143684,1836,290608,4152,8.62,98680
93,5341768,291309,82067460,10261514,19,19488,24100,11883195,145358,1836,290608,4152,7.89,98680
94,5404447,294321,82905242,10377091,19,19488,24100,12008521,146844,1836,290608,4152,8.28,98680
95,5464323,297781,83742658,10492296,19,19488,24100,12133195,148298,1836,290608,4152,8.49,98680
96,5519402,300712,84586638,10601946,19,19488,24100,12253920,149948,1836,290608,4152,7.88,98680
97,5572199,303444,85446056,10700671,19,19488,24100,12363834,151457,1836,290608,4152,7.72,98680
98,5639891,306361,86271509,10832031,19,19488,24100,12504163,153017,1836,290608,4152,9.25,98680
99,5697733,309108,87120483,10939254,19,19488,24100,12622000,154493,1836,290608,4152,7.83,98680
100,5757997,311983,87954445,11053642,19,19488,24100,12746976,156110,1836,290608,4152,8.34,98680
101,5817418,315278,88785236,11171396,19,19488,24100,12875132,157641,1836,290608,4152,8.62,98680
102,5870483,318566,89633773,11277182,19,19488,24100,12991996,159325,1836,290608,4152,7.55,98680
103,5931300,321871,90463658,11396184,19,19488,24100,13122976,160970,1836,290608,4152,8.62,98680
104,5987786,325162,91308156,11503691,19,19488,24100,13242019,162421,1836,290608,4152,7.96,98680
105,6045070,327930,92149520,11615630,19,19488,24100,13364802,163997,1836,290608,4152,8.39,98680
106,6105330,330629,92984178,11733510,19,19488,24100,13492504,165633,1836,290608,4152,8.45,98680
107,6163656,333933,93819751,11848180,19,19488,24100,13618086,167206,1836,290608,4152,8.58,98680
108,6220321,336383,94668195,11953824,19,19488,24100,13732717,168887,1836,290608,4152,7.59,98680
109,6281042,339669,95500561,12071941,19,19488,24100,13861134,170576,1836,290608,4152,8.62,98680
110,6334372,342962,96349255,12175808,19,19488,24100,13976560,172268,1836,290608,4152,7.55,98680
111,6393894,346262,97182241,12291885,19,19488,24100,14102584,173750,1836,290608,4152,8.30,98680
112,6458298,348940,98006863,12415574,19,19488,24100,14234611,175360,1836,290608,4152,8.94,98680
113,6515678,352248,98844372,12528832,19,19488,24100,14356518,176894,1836,290608,4152,8.42,98680
114,6571417,355154,99693976,12637693,19,19488,24100,14477558,178641,1836,290608,4152,7.75,98680
115,6631655,358452,100523205,12754125,19,19488,24100,14607022,180442,1836,290608,4152,8.62,98680
116,6685293,361744,101376264,12855421,19,19488,24100,14718748,182033,1836,290608,4152,7.55,98680
117,6747886,365049,102206166,12974839,19,19488,24100,14848000,183750,1836,290608,4152,8.62,98680
118,6800215,368357,103056455,13078471,19,19488,24100,14960988,185371,1836,290608,4152,7.55,98680
119,6864581,371657,103872322,13204403,19,19488,24100,15098285,186929,1836,290608,4152,9.36,98680
120,6922812,374066,104716405,13316589,19,19488,24100,15220177,188641,1836,290608,4152,7.89,98680
121,6982422,377370,105548769,13432543,19,19488,24100,15346382,190129,1836,290608,4152,8.33,98680
122,7041025,380656,106385558,13543412,19,19488,24100,15467971,191878,1836,290608,4152,8.20,98680
123,7101597,383784,107220431,13661264,19,19488,24100,15592823,193503,1836,290608,4152,8.27,98680
124,7156245,386481,108069808,13766649,19,19488,24100,15708952,195159,1836,290608,4152,7.55,98680
125,7217681,389803,108899597,13885340,19,19488,24100,15839836,196835,1836,290608,4152,8.59,98680
126,7279627,392793,109734106,14002168,19,19488,24100,15966097,198426,1836,290608,4152,8.66,98680
127,7334347,396135,115085592,14107925,19,19488,24100,16084080,200049,1836,290608,4152,7.90,98680
128,7396328,399525,111414844,14223570,19,19488,24100,16210051,201747,1836,290608,4152,8.24,98680
129,7456313,402815,112249316,14340653,19,19488,24100,16337303,203234,1836,290608,4152,8.62,98680
130,7509918,405712,113096860,14445076,19,19488,24100,16451119,204951,1836,290608,4152,7.55,98680
131,7567640,409259,113935728,14558248,19,19488,24100,16575329,206585,1836,290608,4152,8.34,98680
132,7629175,411842,114768145,14679869,19,19488,24100,16705729,207945,1836,290608,4152,8.91,98680
133,7690597,415053,115603383,14796319,19,19488,24100,16831975,209503,1836,290608,4152,8.62,98680
134,7745176,418056,116457491,14897258,19,19488,24100,16944016,211238,1836,290608,4152,7.55,98680
135,7806530,421355,117291584,15015615,19,19488,24100,17071202,212633,1836,290608,4152,8.62,98680
136,7867794,424648,118122843,15134172,19,19488,24100,17198802,214275,1836,290608,4152,8.62,98680
137,7920280,427937,118972903,15236929,19,19488,24100,17314224,215997,1836,290608,4152,7.55,98680
138,7974107,431241,119823270,15342397,19,19488,24100,17429424,217723,1836,290608,4152,7.55,98680
139,8040691,434966,125504098,15468767,19,19488,24100,17564821,219304,1836,290608,4152,9.37,98680
140,8096189,438010,121503241,15576363,19,19488,24100,17681268,221039,1836,290608,4152,7.88,98680
141,8157081,441248,122335040,15695310,19,19488,24100,17808807,222610,1836,290608,4152,8.62,98680
142,8213569,444552,128109129,15801849,19,19488,24100,17927756,224324,1836,290608,4152,7.88,98680
143,8268029,447400,124026156,15911650,19,19488,24100,18047312,225801,1836,290608,4152,8.14,98680
144,8333274,450576,124854848,16036203,19,19488,24100,18179961,227556,1836,290608,4152,8.77,98680
145,8387840,453862,125704628,16138467,19,19488,24100,18293861,229315,1836,290608,4152,7.55,98680
146,8445691,457315,126541624,16250968,19,19488,24100,18418819,230839,1836,290608,4152,8.42,98680
147,8509703,460095,127370133,16374127,19,19488,24100,18551593,232519,1836,290608,4152,8.83,98680
148,8563041,463482,128221736,16477147,19,19488,24100,18664918,234156,1836,290608,4152,7.55,98680
149,8625828,466862,129054092,16595712,19,19488,24100,18794737,235795,1836,290608,4152,8.62,98680
150,8687832,470235,129883619,16715945,19,19488,24100,18923884,237518,1836,290608,4152,8.63,98680
151,8742952,473619,130729611,16820109,19,19488,24100,19039877,239264,1836,290608,4152,7.55,98680
152,8804156,477012,131561095,16939795,19,19488,24100,19170359,241014,1836,290608,4152,8.62,98680
153,8858982,480396,132414878,17043071,19,19488,24100,19282028,242430,1836,290608,4152,7.55,98680
154,8919382,483914,133234976,17164765,19,19488,24100,19418217,244025,1836,290608,4152,8.81,98680
155,8979716,486973,134070268,17278390,19,19488,24100,19543678,245892,1836,290608,4152,8.43,98680
156,9037949,490590,134906407,17392309,19,19488,24100,19667918,247501,1836,290608,4152,8.26,98680
157,9097245,493554,135743395,17506236,19,19488,24100,19792122,249086,1836,290608,4152,8.30,98680
158,9155581,496456,141989454,17619146,19,19488,24100,19917732,250778,1836,290608,4152,8.23,98680
159,9209884,499735,137440226,17724090,19,19488,24100,20030584,252328,1836,290608,4152,7.55,98680
160,9271567,503132,138272388,17842531,19,19488,24100,20160810,254143,1836,290608,4152,8.62,98680
161,9329463,506619,144589888,17956586,19,19488,24100,20286029,255839,1836,290608,4152,8.40,98680
162,9393043,509465,139937986,18079852,19,19488,24100,20415215,257253,1836,290608,4152,8.85,98680
163,9450151,513333,146324557,18185933,19,19488,24100,20532263,258895,1836,290608,4152,7.98,98680
164,9507654,515745,141625598,18299959,19,19488,24100,20655028,260432,1836,290608,4152,8.19,98680
165,9561418,519119,142473179,18404784,19,19488,24100,20771527,262021,1836,290608,4152,7.55,98680
166,9620182,522507,143307777,18519230,19,19488,24100,20897832,263759,1836,290608,4152,8.33,98680
167,9677705,525700,149804780,18630840,19,19488,24100,21020312,265405,1836,290608,4152,8.15,98680
168,9745503,529193,144976817,18760847,19,19488,24100,21156457,266840,1836,290608,4152,9.30,98680
169,9799661,532179,145824815,18868837,19,19488,24100,21275671,268592,1836,290608,4152,7.77,98680
170,9858924,535157,146663529,18983269,19,19488,24100,21399441,270301,1836,290608,4152,8.46,98680
171,9921094,538533,147497321,19098604,19,19488,24100,21525292,271918,1836,290608,4152,8.62,98680
172,9975305,541259,148346069,19204404,19,19488,24100,21643493,273724,1836,290608,4152,7.55,98680
173,10028482,544551,149198815,19308344,19,19488,24100,21757391,275220,1836,290608,4152,7.55,98680
174,10095684,547978,150012338,19437919,19,19488,24100,21897733,276934,1836,290608,4152,9.51,98680
175,10150028,550419,150861384,19545501,19,19488,24100,22014510,278670,1836,290608,4152,7.74,98680
176,10211018,553804,151694841,19662283,19,19488,24100,22141546,280311,1836,290608,4152,8.62,98680
177,10267362,557198,152534121,19771745,19,19488,24100,22261932,282058,1836,290608,4152,8.01,98680
178,10324681,559987,153378245,19884768,19,19488,24100,22385219,283649,1836,290608,4152,8.16,98680
179,10387227,563126,154211846,20000354,19,19488,24100,22511594,285271,1836,290608,4152,8.62,98680
period,experiment_runn,measurer,IDLE,tiT,Tmr Svc,ipc1,sys_evt,wifi,esp_timer,ipc0,Heap,Stack,Mbps,main
0,407,15,4404855,10090,18,19488,24093,709495,3737,1837,290608,4152,0.01,98674
1,789,9184,4572986,13092,18,19488,24093,721966,4905,1837,290608,4152,0.00,98674
2,789,11779,5558118,14491,18,19488,24093,735172,6186,1837,290608,4152,0.00,98674
3,18495,14363,6499728,46422,18,19488,24093,780846,7906,1837,290608,4152,2.07,98674
4,109873,17150,7273676,208423,18,19488,24093,952902,9263,1837,290608,4152,12.40,98674
5,145852,20926,9105214,277259,18,19488,24093,1031627,10662,1837,290608,4152,4.80,98674
6,225632,23605,8957780,430667,18,19488,24093,1192670,12069,1837,290608,4152,11.53,98674
7,285791,26567,9793059,549824,18,19488,24093,1318002,13491,1837,290608,4152,8.67,98674
8,287378,29428,10769663,557173,18,19488,24093,1337772,15011,1837,290608,4152,0.18,98674
9,405149,31747,12523349,776426,18,19488,24093,1556305,16211,1837,290608,4152,16.20,98674
10,464361,34705,12299069,898836,18,19488,24093,1691738,17923,1837,290608,4152,9.08,98674
11,538918,37384,13110877,1032659,18,19488,24093,1833231,19310,1837,290608,4152,9.85,98674
12,586793,40433,15112061,1132661,18,19488,24093,1944813,20962,1837,290608,4152,7.31,98674
13,588139,43421,14943598,1137832,18,19488,24093,1962747,22371,1837,290608,4152,0.18,98674
14,712266,46276,15635249,1366249,18,19488,24093,2191586,23624,1837,290608,4152,17.00,98674
15,766744,49406,16473768,1479490,18,19488,24093,2315687,25330,1837,290608,4152,8.17,98674
16,810017,52229,18617241,1558014,18,19488,24093,2403116,26716,1837,290608,4152,5.64,98674
17,851795,55102,18230536,1645307,18,19488,24093,2502268,28372,1837,290608,4152,6.33,98674
18,922130,58234,20361005,1778844,18,19488,24093,2642696,29769,1837,290608,4152,9.71,98674
19,1001068,60732,19845077,1924835,18,19488,24093,2796069,31154,1837,290608,4152,10.86,98674
20,1062304,63942,22045492,2043918,18,19488,24093,2926688,32715,1837,290608,4152,8.90,98674
21,1121443,66493,21516062,2158759,18,19488,24093,3051119,34117,1837,290608,4152,8.35,98674
22,1177670,69629,22361372,2265434,18,19488,24093,3170129,35751,1837,290608,4152,7.83,98674
23,1239382,72665,24645034,2382812,18,19488,24093,3298071,37242,1837,290608,4152,8.65,98674
24,1298517,75631,24035233,2497461,18,19488,24093,3423706,38987,1837,290608,4152,8.32,98674
25,1353275,78742,24885153,2600022,18,19488,24093,3536194,40672,1837,290608,4152,7.55,98674
26,1412241,81828,25724020,2713807,18,19488,24093,3658493,42156,1837,290608,4152,8.27,98674
27,1476320,84592,26553779,2836447,18,19488,24093,3791274,43751,1837,290608,4152,8.79,98674
28,1538502,87729,28983746,2954236,18,19488,24093,3918545,45248,1837,290608,4152,8.62,98674
29,1591211,90704,28238546,3057096,18,19488,24093,4033361,46778,1837,290608,4152,7.55,98674
30,1651141,93661,29075807,3172918,18,19488,24093,4160493,48501,1837,290608,4152,8.43,98674
31,1711986,97045,29911955,3289334,18,19488,24093,4287024,50025,1837,290608,4152,8.62,98674
32,1765989,99875,30763174,3393736,18,19488,24093,4400900,51734,1837,290608,4152,7.55,98674
33,1820163,103000,31616544,3495775,18,19488,24093,4512706,53277,1837,290608,4152,7.55,98674
34,1886161,106274,32434329,3624179,18,19488,24093,4652307,54687,1837,290608,4152,9.50,98674
35,1939938,109316,33279248,3730447,18,19488,24093,4769795,56317,1837,290608,4152,7.75,98674
36,1997629,112425,34116172,3843742,18,19488,24093,4896186,58032,1837,290608,4152,8.43,98674
37,2062772,115051,34947373,3960890,18,19488,24093,5022575,59566,1837,290608,4152,8.54,98674
38,2119029,118129,37688172,4068896,18,19488,24093,5141234,61371,1837,290608,4152,7.82,98674
39,2173175,121110,36646186,4171912,18,19488,24093,5255143,62904,1837,290608,4152,7.55,98674
40,2237580,124681,39428887,4294659,18,19488,24093,5387908,64400,1837,290608,4152,9.07,98674
41,2296031,127222,38309056,4406117,18,19488,24093,5510950,66105,1837,290608,4152,8.06,98674
42,2358218,129792,39137097,4524618,18,19488,24093,5640514,67761,1837,290608,4152,8.74,98674
43,2411378,132925,39988789,4627933,18,19488,24093,5754929,69363,1837,290608,4152,7.55,98674
44,2472892,136058,40821850,4746598,18,19488,24093,5882088,70851,1837,290608,4152,8.62,98674
45,2534132,139183,41648580,4866373,18,19488,24093,6011817,72547,1837,290608,4152,8.62,98674
46,2587993,142301,42499021,4968292,18,19488,24093,6124808,74140,1837,290608,4152,7.55,98674
47,2643781,145428,43340440,5078686,18,19488,24093,6245217,75817,1837,290608,4152,8.15,98674
